Report_time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
2020-03-14,623.3700000000001,588.21,548.448,580.128,612.754,545.878,601.9860000000001,743.022,646.535,600.6419999999999,616.354,499.204,483.904,538.894,464.11400000000003,621.634,527.54,485.95,484.19800000000004,530.886,501.22799999999995,461.15,438.764,497.21000000000004,557.2040000000001,316.44399999999996,240.348,173.22799999999998,165.512,203.40200000000002,155.97199999999998,167.132,174.362,146.76600000000002,179.198,149.13,134.858,200.30200000000002,217.33800000000002,165.144,203.786,433.334,626.644,562.142,588.49,569.414,501.8,534.386,513.752,525.4,492.40200000000004,459.186,593.072,521.178,518.9660000000001,486.532,487.742,455.55,597.208,580.434,587.8340000000001,521.246,534.098,508.526,469.764,481.51800000000003,487.68600000000004,530.364,530.9280000000001,652.064,623.448,614.39,543.01,519.252,484.43600000000004,480.17600000000004,457.76599999999996,615.3900000000001,467.116,537.64,518.148,460.466,530.2900000000001,466.442,444.422,517.9780000000001,484.53000000000003,485.184,517.4300000000001,461.61199999999997,501.994,423.68999999999994,466.71000000000004,479.976,456.48,458.302
2020-03-15,428.558,507.866,439.946,501.37399999999997,450.71600000000007,441.59400000000005,460.21999999999997,546.996,482.50750000000005,473.86800000000005,460.788,448.44800000000004,481.71000000000004,459.408,424.60600000000005,507.242,490.3259999999999,482.19399999999996,528.012,449.064,492.416,429.85,521.3879999999999,455.108,459.56800000000004,496.5799999999999,424.762,502.578,427.88,452.878,474.296,476.668,484.3059999999999,464.916,458.97200000000004,477.738,458.72200000000004,492.704,425.86400000000003,458.00199999999995,473.27,495.67800000000005,449.282,431.462,540.014,473.2700000000001,483.24399999999997,449.53999999999996,417.30199999999996,459.98,433.22799999999995,450.27,533.9619999999999,423.642,452.46399999999994,440.09799999999996,351.93999999999994,374.038,450.396,379.048,407.476,357.982,327.28999999999996,315.35800000000006,326.086,276.078,312.114,286.286,280.716,301.948,326.072,281.17999999999995,346.85,337.13800000000003,293.974,338.524,265.512,468.6940000000001,293.946,358.48,417.496,363.12,384.508,376.49800000000005,267.83399999999995,345.38,353.416,331.99399999999997,297.538,351.96999999999997,307.88,273.75199999999995,335.754,217.612,156.17,176.84799999999998
2020-03-16,136.76600000000002,194.54399999999998,203.594,146.56199999999998,173.268,186.158,210.904,137.47799999999998,170.63400000000001,179.378,156.048,227.11999999999998,428.896,596.618,1134.334,1218.982,769.3240000000001,596.8919999999999,602.1800000000001,578.652,500.34,557.114,585.636,573.008,633.1,564.43,619.208,596.01,457.782,490.88800000000003,507.216,494.91999999999996,550.632,466.03999999999996,548.0780000000001,579.1120000000001,533.8879999999999,531.808,564.654,641.4,789.184,753.564,811.916,724.698,751.4660000000001,817.8700000000001,730.1879999999999,682.504,700.882,631.382,613.738,612.738,606.8620000000001,608.2339999999999,703.842,666.4860000000001,606.9159999999999,642.8019999999999,614.654,600.9540000000001,567.9680000000001,642.4739999999999,653.25,679.654,613.8679999999999,632.5040000000001,733.654,738.4300000000001,858.784,750.42,763.4839999999999,721.048,724.222,689.93,803.488,717.846,734.856,739.812,686.146,657.17,703.41,805.212,704.51,732.476,773.8679999999999,671.1679999999999,683.4979999999999,689.026,672.78,634.178,690.212,725.1880000000001,693.36,720.866,748.4019999999999,656.39
2020-03-17,626.26,629.202,591.74,589.2520000000001,620.472,648.5800000000002,589.4979999999999,583.794,665.7239999999999,659.302,569.1320000000001,604.042,587.176,580.4739999999999,604.592,677.064,570.392,652.6,595.464,600.782,588.7,601.488,664.3480000000001,568.764,592.356,625.496,716.1460000000001,669.818,638.9580000000001,657.932,588.906,581.002,592.226,590.862,580.484,574.1899999999999,641.9359999999999,611.5060000000001,652.526,601.7819999999999,575.714,636.4179999999999,589.816,680.516,774.2919999999999,757.5580000000001,756.4159999999999,733.8280000000001,755.7959999999999,651.248,615.664,622.55,672.74,634.884,577.672,450.84,485.48,521.9879999999999,421.9320000000001,456.41399999999993,500.088,480.684,473.218,454.7960000000001,557.542,675.1880000000001,726.804,715.436,748.8539999999999,707.1659999999999,760.1940000000001,745.248,640.658,709.4799999999999,709.7,776.106,737.324,811.238,755.906,787.188,784.5319999999999,763.9380000000001,658.7819999999999,670.0459999999999,693.474,740.0640000000001,737.156,691.1200000000001,718.462,661.89,626.38,684.572,623.184,620.858,733.7120000000001,649.0219999999999
2020-03-18,775.176,654.602,724.2479999999999,738.5219999999999,610.748,644.2459999999999,599.3460000000001,622.248,615.898,635.192,619.6980000000001,615.162,642.936,638.514,692.7959999999999,651.608,602.0160000000001,596.606,689.8460000000001,608.8,585.9820000000001,656.136,612.7739999999999,641.6600000000001,635.246,732.426,632.114,625.4040000000001,648.964,675.565,654.0500000000001,614.966,667.3140000000001,634.55,599.1479999999999,651.3100000000001,689.052,705.266,754.1560000000001,739.856,869.6079999999998,768.862,876.396,891.652,871.548,746.448,791.3380000000001,842.9039999999999,813.248,702.8140000000001,729.0579999999999,647.444,558.252,562.3720000000001,632.204,661.152,518.266,491.0039999999999,483.2339999999999,547.716,369.034,381.586,595.008,513.8199999999999,467.878,519.26,670.1020000000001,697.3399999999999,580.5260000000001,623.554,652.798,633.124,725.108,672.186,709.52,672.446,636.1299999999999,652.7180000000001,579.1740000000001,662.6899999999999,804.566,701.508,623.5360000000001,590.7239999999999,589.5959999999999,645.442,618.788,995.57,1283.91,716.768,564.9599999999999,541.682,549.39,539.86,565.4179999999999,520.438
2020-03-19,541.432,567.696,541.0899999999999,537.566,567.514,538.934,566.3279999999999,544.99,524.992,534.338,541.1940000000001,569.3800000000001,522.232,523.7,533.4,545.782,510.2,530.0139999999999,577.884,563.2259999999999,545.9720000000001,522.472,533.8,549.4300000000001,531.0,560.128,507.11400000000003,419.304,355.082,433.116,532.914,539.3019999999999,491.13800000000003,455.87,523.624,623.53,624.3399999999999,634.9939999999999,771.914,742.8660000000001,847.2700000000001,813.1600000000001,778.216,746.454,778.138,697.662,703.4639999999999,694.418,691.682,681.544,694.5559999999999,680.79,676.8419999999999,695.322,671.082,694.3840000000001,648.2139999999999,709.13,672.778,682.812,766.1980000000001,692.044,637.832,634.418,624.866,616.4100000000001,642.0260000000001,649.732,688.3999999999999,655.0819999999999,751.2700000000001,747.182,799.656,762.08,738.348,752.134,790.46,840.524,725.842,776.1299999999999,819.2939999999999,845.5799999999999,842.774,901.674,1117.558,825.7719999999999,825.616,794.792,684.1519999999999,600.6719999999999,653.94,670.0020000000001,721.318,701.392,744.192,585.44
2020-03-20,561.498,557.184,611.126,724.124,518.114,451.782,435.072,454.23999999999995,403.53666666666663,361.23,386.55600000000004,355.72799999999995,387.94399999999996,344.788,333.642,332.646,457.908,332.03200000000004,386.39,341.63199999999995,373.762,373.736,331.692,353.23400000000004,330.06000000000006,350.41999999999996,345.198,334.378,344.578,391.116,421.226,540.76,482.09800000000007,559.49,595.6460000000001,519.232,497.816,498.87,561.646,496.526,669.948,920.7199999999999,823.6139999999999,820.616,867.4220000000001,808.388,707.8259999999999,638.51,648.59,635.46,635.034,632.098,651.41,729.7439999999999,628.862,668.552,629.0820000000001,651.54,641.8320000000001,630.4620000000001,624.0459999999999,635.02,648.678,504.0679999999999,627.2139999999999,636.1940000000001,565.524,561.6800000000001,521.25,560.058,812.912,1142.846,1038.342,705.076,758.8299999999999,823.2300000000001,686.694,702.536,636.704,566.136,568.6479999999999,568.078,519.5699999999999,488.23199999999997,477.39799999999997,520.364,583.2279999999998,628.018,633.868,617.586,585.066,604.886,617.6179999999999,648.486,686.026,638.792
2020-03-21,515.424,494.99800000000005,390.31,364.736,448.108,418.26000000000005,537.452,558.788,531.558,869.7299999999999,494.93600000000004,608.058,533.132,493.8280000000001,600.722,509.346,493.62399999999997,625.9620000000001,504.09399999999994,502.12,500.20599999999996,499.53600000000006,550.9480000000001,570.268,488.03000000000003,556.7940000000001,579.576,656.888,550.7,556.754,582.5699999999999,543.1179999999999,491.226,498.084,490.934,562.356,483.206,492.534,523.52,521.484,498.76800000000003,530.394,515.1,484.72799999999995,478.10599999999994,551.816,751.152,743.8340000000001,813.8100000000001,808.492,840.768,823.1659999999999,854.1,789.778,789.522,726.4460000000001,665.0600000000001,772.794,795.53,833.2819999999999,882.4960000000001,886.592,839.6,869.174,828.5279999999999,838.5620000000001,849.6020000000001,868.9860000000001,878.9100000000001,907.14,888.208,878.684,845.5140000000001,865.1719999999999,825.5959999999999,830.564,1270.964,869.874,830.5,826.8460000000001,739.794,679.818,679.046,699.638,712.902,761.1160000000001,868.778,891.5959999999999,798.894,735.1959999999999,736.52,706.214,744.76,742.5219999999999,747.382,786.8199999999999
2020-03-22,796.826,822.54,797.534,762.3520000000001,726.3340000000001,754.836,734.228,718.398,789.992,590.364,597.24,553.278,561.456,571.478,571.388,571.61,557.336,558.696,566.376,555.702,564.366,553.722,553.188,553.4979999999999,424.8660000000001,390.628,380.27200000000005,466.99800000000005,369.428,368.412,348.052,341.082,335.754,365.07399999999996,532.388,823.4459999999999,1087.674,561.818,635.3399999999999,664.424,656.746,697.912,1133.7540000000001,895.6779999999999,887.9540000000001,774.8539999999999,811.926,1229.9560000000001,806.5719999999999,894.146,846.9279999999999,778.802,690.472,740.5319999999999,840.6780000000001,807.4660000000001,832.18,742.826,770.2860000000001,625.048,659.9939999999999,602.378,610.7239999999999,593.402,585.4260000000002,665.77,657.88,778.808,819.258,801.462,847.2519999999998,815.8619999999999,886.144,973.144,957.262,948.3399999999999,943.45,941.7040000000001,968.988,892.356,892.5319999999999,888.5899999999999,913.356,886.608,1112.386,879.702,924.35,885.9739999999999,876.95,896.424,819.5560000000002,721.446,724.7099999999998,671.876,806.808,756.532
2020-03-23,734.5220000000002,718.434,651.38,569.066,581.146,624.01,580.488,569.266,570.2125000000001,610.284,621.0939999999999,721.7839999999999,723.5220000000002,633.112,658.014,644.836,631.408,576.08,563.7620000000001,567.2300000000001,565.876,575.9820000000001,564.452,641.298,559.204,547.174,587.2660000000001,637.2220000000001,544.778,628.802,605.774,426.75199999999995,365.13,365.1,475.95799999999997,453.08399999999995,471.39,506.77599999999995,462.622,470.13200000000006,517.126,511.23,561.6659999999999,596.8639999999999,538.9300000000001,552.822,498.174,517.44,508.68199999999996,532.798,646.1479999999999,652.8779999999999,597.346,527.762,561.2099999999999,587.458,560.296,648.7940000000001,1020.3380000000001,1348.288,845.9399999999999,746.124,747.814,725.7379999999999,772.972,744.552,781.4399999999999,718.3880000000001,842.26,796.888,876.2299999999999,883.2719999999999,1035.144,867.5319999999999,865.2460000000001,873.9799999999999,912.2,832.15,941.542,813.642,822.9159999999999,753.53,732.6600000000001,751.7620000000001,796.2620000000001,826.25,854.5459999999999,834.9379999999999,835.548,819.01,817.376,838.472,857.7459999999999,845.2439999999999,853.8380000000001,863.9739999999999
2020-03-24,817.878,804.5199999999999,759.828,777.262,741.1960000000001,724.8419999999999,721.1579999999999,804.1980000000001,801.4720000000001,865.616,873.6519999999998,751.7480000000002,659.812,729.5980000000001,724.132,669.002,673.1139999999999,667.1800000000001,562.74,575.5020000000001,646.108,544.774,425.74399999999997,365.062,477.50600000000003,384.74199999999996,383.13199999999995,403.624,358.194,211.98799999999997,222.88799999999998,246.44800000000004,232.256,228.37600000000003,206.05599999999998,262.13199999999995,264.77599999999995,347.15,335.158,334.782,267.868,561.5060000000001,605.21,630.046,530.244,596.52,627.066,613.0840000000001,609.992,658.782,655.78,611.0500000000001,605.918,659.5260000000001,647.7660000000001,646.4359999999999,600.6360000000001,636.09,595.392,638.568,618.514,597.25,620.7760000000001,699.79,671.892,650.54,1194.384,1316.2920000000001,1072.736,912.1779999999999,772.5500000000001,801.848,828.658,932.2279999999998,772.3799999999999,854.258,896.028,841.192,831.576,831.186,827.842,872.2939999999999,887.844,860.814,866.2120000000001,894.9560000000001,854.97,842.49,866.11,811.4999999999999,866.652,821.8280000000001,798.798,791.634,807.888,790.126
2020-03-25,931.156,833.9860000000001,880.6439999999999,845.2880000000001,782.4820000000001,763.82,757.816,801.2,578.25,607.0459999999999,607.27,575.3860000000001,499.7540000000001,434.096,549.9680000000001,562.7639999999999,552.076,603.918,603.988,593.2819999999999,549.792,593.954,648.6479999999999,778.546,747.838,697.424,631.704,589.45,587.858,590.018,658.3439999999999,578.472,569.034,572.9620000000001,654.1400000000001,559.2940000000001,698.608,569.77,1050.8539999999998,855.5760000000002,614.428,552.414,634.4619999999999,577.6000000000001,673.134,739.818,697.812,690.706,683.038,683.78,688.512,675.212,727.17,760.2040000000001,791.864,842.1800000000001,799.174,843.8580000000002,829.8100000000001,948.488,876.356,858.848,785.1800000000001,811.122,810.5160000000001,734.8399999999999,736.39,767.198,748.976,1054.184,703.522,727.216,766.524,861.2620000000001,812.552,824.8280000000001,850.958,643.7639999999999,861.808,653.13,879.838,626.346,713.586,766.452,754.5039999999999,764.23,743.582,666.182,737.86,979.384,876.2059999999999,995.9439999999998,891.064,854.4200000000001,834.208,766.3140000000001
2020-03-26,786.748,776.188,793.5559999999999,824.9359999999999,787.6640000000001,836.8880000000001,827.2959999999999,792.542,833.1380000000001,820.2760000000001,790.904,790.862,819.586,829.5360000000001,813.078,843.302,778.968,776.298,773.196,819.222,848.384,904.326,933.758,847.9559999999999,875.4959999999999,808.514,796.874,789.512,776.196,781.5699999999999,799.188,831.3100000000001,798.12,763.78,711.3199999999999,615.8900000000001,666.874,761.858,776.842,813.894,761.472,824.034,723.5,688.054,649.774,460.5879999999999,459.78599999999994,461.14799999999997,464.77,516.594,517.0899999999999,360.27200000000005,284.28000000000003,266.51200000000006,309.804,305.95799999999997,306.482,323.93,310.278,312.034,266.698,270.63800000000003,482.0280000000001,599.672,590.856,1278.422,1244.1560000000002,967.3599999999999,1314.466,987.076,929.8340000000001,901.568,925.7879999999999,968.058,874.89,868.298,860.65,861.97,855.5799999999999,961.2740000000001,988.316,954.408,896.8980000000001,904.9459999999999,886.482,862.734,850.2539999999999,848.992,857.6700000000001,869.232,946.926,798.644,781.4939999999999,764.124,801.246,802.214
2020-03-27,779.132,774.1800000000001,803.576,770.4359999999999,773.542,771.176,842.15,759.5020000000002,758.5825000000001,769.5,760.878,782.532,667.092,624.792,635.59,634.98,615.6020000000001,622.502,624.354,608.7940000000001,648.912,465.4,434.078,503.60200000000003,422.488,417.76000000000005,503.662,293.514,303.38,417.178,713.018,715.548,629.788,621.972,701.146,797.1379999999999,869.548,782.092,780.1680000000001,795.48,750.368,687.816,756.8520000000001,762.7839999999999,686.666,690.4359999999999,678.582,667.784,688.2,728.21,658.144,717.222,803.558,846.356,855.934,855.582,806.2280000000001,816.908,866.7940000000001,820.5359999999998,830.0600000000001,881.066,761.952,757.7760000000001,759.5200000000001,1069.988,1738.7959999999998,996.942,932.2740000000001,1126.966,1403.0220000000002,1400.594,946.8039999999999,995.0779999999999,962.6099999999999,941.9,1006.7760000000001,918.1020000000001,906.71,853.8399999999999,571.854,606.15,568.862,720.132,840.2540000000001,855.466,830.8979999999999,824.192,817.854,830.2060000000001,812.524,850.884,823.9119999999999,882.6719999999999,664.662,664.342
2020-03-28,736.132,653.84,654.3100000000001,721.548,615.5559999999999,581.51,740.8660000000001,639.17,756.7760000000001,778.914,731.4380000000001,704.6800000000001,696.4019999999999,687.7399999999999,669.882,703.7379999999999,672.25,714.7460000000001,660.77,700.134,668.6479999999999,699.98,656.7679999999999,654.6959999999999,692.932,648.934,647.05,643.4259999999999,653.51,688.1880000000001,623.176,631.4939999999999,618.804,620.36,615.2459999999999,613.4300000000001,645.286,661.0360000000001,627.86,647.1800000000001,605.078,605.57,603.556,553.692,454.04200000000003,400.09800000000007,734.446,852.3140000000001,776.082,936.6940000000001,887.14,861.2959999999999,872.2459999999999,858.338,862.2819999999999,872.942,922.582,859.2540000000001,908.658,1267.082,1560.368,860.0020000000001,888.982,816.288,930.03,877.158,940.066,924.884,947.668,809.9459999999999,829.576,795.848,789.206,763.72,760.8779999999999,857.3380000000001,974.0620000000001,828.9939999999999,867.0600000000001,854.2859999999998,870.2839999999999,889.168,845.2520000000001,844.034,807.516,828.8400000000001,813.5559999999999,781.76,758.1380000000001,795.7639999999999,728.322,671.414,649.678,684.3100000000001,706.1,559.268
2020-03-29,595.962,706.654,787.22,900.2040000000001,727.262,718.772,676.22,692.96,760.798,686.7720000000002,757.442,683.4859999999999,666.8439999999999,700.1519999999998,679.8,709.042,669.6740000000001,600.6,523.3799999999999,546.116,587.232,514.1179999999999,601.998,596.2379999999999,517.73,590.8199999999999,565.844,535.266,526.74,557.196,536.894,533.662,600.998,575.408,609.694,553.734,630.08,615.086,703.1560000000001,680.7360000000001,760.502,675.2080000000001,637.112,557.298,506.58200000000005,601.8059999999999,535.042,505.058,570.4959999999999,557.82,629.802,799.1479999999999,560.282,609.76,610.854,540.258,577.344,580.0020000000001,607.076,514.958,560.5740000000002,544.766,542.1200000000001,589.874,712.956,554.256,490.73999999999995,457.89,491.71000000000004,517.256,482.95,701.0260000000001,810.198,995.524,823.9900000000001,694.804,668.846,783.8639999999999,628.688,671.496,715.8159999999999,659.326,657.416,702.3979999999999,646.7199999999999,707.878,750.4060000000001,673.032,638.988,613.0459999999999,561.63,513.1020000000001,508.3280000000001,804.882,762.7760000000001,760.2479999999999
2020-03-30,779.224,781.22,772.868,757.5260000000001,905.068,826.9,787.488,803.912,745.218,760.154,757.142,680.126,637.5380000000001,618.866,626.754,608.348,611.826,601.808,643.7700000000001,638.0240000000001,665.048,644.346,617.8199999999999,686.4820000000001,592.424,617.0640000000001,643.3499999999999,733.772,675.118,668.3860000000001,656.088,654.3199999999999,642.738,614.672,571.566,592.854,581.504,569.2860000000001,631.626,636.858,676.4559999999999,736.8059999999999,742.8180000000001,569.626,515.5959999999999,568.486,510.87,553.088,584.158,570.738,624.758,670.266,608.2760000000001,648.398,639.976,661.6780000000001,716.758,748.8259999999999,745.5040000000001,750.896,872.524,1233.4820000000002,545.582,535.134,516.272,517.6940000000001,628.588,738.438,934.392,883.1540000000001,827.126,811.326,781.496,821.568,831.29,810.5000000000001,822.226,839.484,769.5400000000001,790.17,846.7699999999999,842.18,699.528,723.14,797.37,796.976,794.728,772.202,819.528,771.892,826.844,902.04,680.0799999999999,762.8240000000001,664.432,623.988
2020-04-01,324.21999999999997,355.02599999999995,334.548,324.61,330.746,351.064,330.218,342.67,363.83500000000004,341.882,576.0459999999999,454.33000000000004,531.042,414.14399999999995,454.872,382.632,398.738,399.74800000000005,385.61,378.072,442.66400000000004,432.834,421.82199999999995,354.27200000000005,423.054,414.79200000000003,434.742,450.05199999999996,377.098,362.726,335.80400000000003,369.412,511.46400000000006,526.004,570.176,723.5199999999999,693.05,680.566,670.988,616.094,932.3300000000002,744.824,762.75,707.6,769.5600000000001,757.138,666.6659999999999,643.246,666.04,667.194,688.4040000000001,666.854,688.3,671.716,662.754,646.3299999999999,655.534,615.73,659.662,666.176,709.134,611.196,667.0980000000001,640.426,691.14,634.9259999999999,838.5300000000001,1645.792,1308.53,1369.466,910.8219999999999,970.6360000000001,889.226,773.5,657.366,659.05,689.4,733.9440000000001,747.8800000000001,717.5340000000001,734.442,731.5639999999999,720.458,746.1899999999999,816.1939999999998,833.93,792.5060000000001,857.932,801.26,804.086,836.2059999999999,822.5919999999999,788.574,789.8,758.4860000000001,746.162
2020-04-02,781.868,781.568,754.5959999999999,850.2480000000002,796.874,802.47,750.516,593.7239999999999,643.2150000000001,527.886,676.158,631.438,653.3,664.098,634.162,645.336,621.496,619.1360000000001,683.48,610.7180000000001,603.186,638.53,682.126,695.0759999999999,670.442,632.848,645.314,709.31,626.3599999999999,620.696,613.02,644.7180000000001,614.8100000000001,584.674,575.75,517.6199999999999,507.158,535.3639999999999,481.06000000000006,563.2220000000001,577.4620000000001,589.824,592.588,574.744,577.494,628.494,669.9100000000001,695.644,591.088,519.044,518.888,538.836,641.032,564.606,536.096,582.466,507.02199999999993,530.3879999999999,626.75,644.4799999999999,639.146,628.536,645.668,618.0699999999999,690.854,632.754,619.5060000000001,647.292,638.388,616.646,550.982,462.75,468.186,479.764,504.122,658.1879999999999,605.5079999999999,674.194,775.214,713.04,749.454,699.462,656.3199999999999,636.264,668.378,698.0920000000001,636.576,626.368,640.804,638.4280000000001,595.5620000000001,615.91,579.382,634.46,548.9459999999999,579.702
2020-04-03,581.7079999999999,620.5380000000001,572.798,568.0699999999999,599.722,577.874,608.1020000000001,639.206,633.87,561.048,445.688,488.578,422.3,404.086,551.4039999999999,529.652,518.574,547.518,533.0319999999999,533.2460000000001,528.642,576.3859999999999,539.268,503.62,536.8620000000001,527.602,508.58000000000004,583.344,573.4159999999999,583.756,533.622,495.946,483.31000000000006,478.91999999999996,495.16600000000005,577.602,1071.5880000000002,1253.75,829.78,1064.704,844.3299999999999,782.35,909.606,798.834,849.14,677.118,648.476,629.988,664.8019999999999,767.574,664.9779999999998,699.61,647.55,797.792,895.676,743.518,767.88,641.738,599.758,585.1879999999999,835.0559999999999,1014.2539999999999,779.196,730.858,805.524,747.476,742.49,762.158,781.202,808.5440000000001,766.754,751.0260000000001,815.466,757.348,751.152,754.1379999999999,780.9379999999999,819.9220000000001,797.1,800.3039999999999,765.8779999999999,804.1899999999999,636.866,632.9039999999999,566.5,561.3779999999999,552.768,554.4979999999999,596.0060000000001,664.446,631.6360000000001,573.506,743.208,668.4560000000001,641.116,657.6679999999999
2020-04-04,732.36,667.656,746.7679999999999,785.002,880.708,826.876,659.5,647.08,665.1800000000001,684.376,688.492,657.4639999999999,666.678,676.4419999999999,689.1460000000001,713.4280000000001,794.506,634.582,687.0699999999999,670.982,713.714,757.912,659.7819999999999,672.078,674.12,651.138,631.4240000000001,659.434,497.738,489.36199999999997,526.05,565.4739999999999,668.078,547.014,598.098,538.7239999999999,509.6,499.134,498.526,542.9,493.46399999999994,520.674,525.156,809.6000000000001,779.178,759.1379999999999,740.5519999999999,609.97,538.098,521.9259999999999,536.2379999999999,528.784,621.9060000000001,657.708,505.438,548.234,537.1479999999999,332.71400000000006,380.386,423.79800000000006,431.54400000000004,375.106,361.40200000000004,353.73400000000004,330.774,346.55199999999996,296.77799999999996,378.306,331.17600000000004,301.622,350.848,407.59399999999994,387.048,395.79200000000003,412.26399999999995,444.854,554.618,572.588,583.894,537.7719999999999,478.912,423.95200000000006,576.5840000000001,582.472,550.5840000000001,639.7840000000001,599.962,571.014,563.7940000000001,551.5699999999999,591.664,555.53,565.8019999999999,523.6780000000001,536.7180000000001,546.17
2020-04-05,511.188,532.592,504.09399999999994,510.20200000000006,528.194,538.1,529.1,557.4300000000001,545.7925,584.006,522.058,567.7120000000001,659.522,612.56,579.208,577.376,539.7140000000002,558.362,598.862,475.82,397.428,421.11199999999997,384.08600000000007,406.944,390.39399999999995,374.23400000000004,389.914,371.258,400.75,387.57,382.94800000000004,459.916,421.92800000000005,385.346,441.9320000000001,355.6,415.57399999999996,489.326,537.028,520.932,534.3199999999999,507.39799999999997,561.8340000000001,559.302,577.066,561.0440000000001,580.5440000000001,1414.452,1238.188,645.4680000000001,652.0780000000001,776.5319999999999,675.122,647.914,650.1679999999999,655.696,676.4440000000001,583.8340000000001,598.7180000000001,629.194,560.846,601.9739999999999,629.6120000000001,605.616,684.7120000000001,598.404,567.484,497.15200000000004,412.45599999999996,385.294,447.814,489.662,442.212,494.70400000000006,1059.2279999999998,998.7700000000001,753.7699999999999,966.8100000000001,609.736,699.154,628.8000000000001,635.8079999999999,634.3,632.17,585.5020000000001,646.986,595.064,719.87,790.5240000000001,805.208,891.64,896.01,760.63,725.846,673.792,690.7280000000001
2020-04-06,638.348,635.5939999999999,644.3599999999999,743.16,637.3280000000001,653.1659999999999,670.298,687.3799999999999,664.7275,712.0699999999999,701.52,608.348,691.478,682.508,655.04,699.8,651.726,656.4,650.73,632.8120000000001,637.454,562.776,526.478,533.444,514.8783333333333,526.808,517.114,585.254,536.946,524.3280000000001,514.624,575.6899999999999,518.2699999999999,522.516,503.68199999999996,505.246,615.402,664.682,620.59,623.0939999999999,594.292,626.6320000000001,569.702,648.096,807.3439999999999,849.8120000000001,711.1220000000001,741.6700000000001,765.876,768.1479999999999,741.246,785.202,759.638,761.5799999999999,771.1940000000001,790.4739999999999,770.498,827.118,788.8419999999999,760.1940000000001,815.566,812.856,758.108,749.37,785.1740000000001,799.1699999999998,826.5380000000001,1443.352,910.192,733.144,761.038,721.824,619.5820000000001,622.982,584.042,583.208,542.9060000000001,578.0379999999999,619.0899999999999,535.432,579.9400000000002,681.298,698.488,710.676,705.862,699.2059999999999,1029.106,759.1899999999999,744.238,710.8420000000001,683.188,635.686,536.9799999999999,537.816,517.6360000000001,598.49
2020-04-07,593.3500000000001,542.5379999999999,589.086,589.866,532.682,579.184,623.8620000000001,605.884,602.6324999999999,695.014,669.9059999999998,678.778,580.1179999999999,531.0939999999998,496.2120000000001,574.046,592.874,536.7639999999999,523.918,538.1600000000001,476.13599999999997,562.0319999999999,536.394,487.68199999999996,554.098,520.9939999999999,513.698,527.586,561.696,547.8639999999999,550.404,485.5280000000001,532.3320000000001,518.7040000000001,523.264,534.028,518.242,481.01399999999995,518.116,566.002,685.882,697.512,682.918,769.986,727.176,581.0840000000001,651.086,753.77,741.106,888.2479999999999,721.3439999999999,816.586,749.424,684.35,813.382,733.192,745.932,723.0740000000001,759.1360000000001,900.5359999999998,657.124,658.0319999999999,674.742,599.73,659.578,714.0425,1423.2,937.8040000000001,782.788,775.064,801.976,712.2160000000001,662.966,636.394,608.836,566.152,629.618,604.2479999999999,614.448,609.534,610.846,611.798,559.86,676.916,626.3120000000001,601.438,672.5040000000001,718.838,724.168,730.438,777.52,728.202,721.8499999999999,739.82,717.3900000000001,575.2180000000001
2020-04-08,739.4080000000001,726.766,698.7220000000001,722.1200000000001,747.826,666.7339999999999,670.57,727.72,684.3750000000001,704.7160000000001,602.1780000000001,583.26,632.716,656.796,623.038,454.688,470.23199999999997,456.448,329.652,305.132,367.12,318.61,371.056,284.54400000000004,305.164,367.224,507.514,423.196,395.56399999999996,341.41600000000005,349.62,298.04200000000003,368.57800000000003,285.198,295.944,302.258,326.92999999999995,356.598,271.30799999999994,367.716,345.98,302.056,339.78999999999996,702.466,1275.8359999999998,1415.3519999999999,835.742,705.412,693.496,664.91,610.604,622.918,568.73,556.6940000000001,616.5319999999999,572.784,634.268,628.768,605.6519999999999,600.518,592.686,594.658,552.256,528.924,600.9379999999999,517.908,562.85,586.3699999999999,654.408,617.088,636.51,651.198,697.824,686.53,698.386,701.374,673.52,693.76,599.534,614.758,608.0820000000001,578.874,568.7320000000001,575.6220000000001,540.786,567.5020000000001,615.78,624.024,690.162,591.23,558.558,589.1519999999999,501.34,501.52,494.98799999999994,520.736
